icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
a1099f,SKW5388,,1.326,1.2,-106.845849,42.270996,32000,False,358.6,318.84,64.0,,32100.0,0615,False,0,5
a066a3,,,5.341,5.3,-106.837802,37.820947,32000,False,389.2,309.58,,,32875.0,,False,0,5
a6c393,LXJ535,,0.182,0.0,-106.817194,43.329117,43000,False,390.9,282.26,,,42875.0,1442,False,0,5
ac1f73,N880SP,,0.258,0.3,-106.707518,37.232666,41000,False,512.1,80.45,,,41850.0,7317,False,0,5
ad6bdc,JBU278,,0.905,0.5,-106.65808,38.119905,33025,False,522.9,79.42,0.0,,33825.0,7760,False,0,5
a84d7a,N634KA,,0.0,0.0,-106.574811,42.317917,37000,False,556.2,102.99,,,37000.0,1404,False,0,5
a305fd,SKW3694,,0.179,0.0,-106.55353,39.29068,34000,False,345.2,249.83,0.0,,34625.0,3261,False,0,5
a0f4b5,DAL951,,0.0,0.0,-106.537781,40.549255,35000,False,528.6,58.78,0.0,,35300.0,6762,False,0,5
acb0b6,ASA304,,0.182,0.2,-106.537694,44.138923,33000,False,547.5,109.53,0.0,,32700.0,6613,False,0,5
aa7a3c,SWA2387,,0.314,0.2,-106.496089,38.300995,36000,False,374.5,256.41,-64.0,,36750.0,2601,False,0,5
acfdf4,SWA3823,,0.179,0.2,-106.467834,38.577095,35025,False,501.5,56.06,-896.0,,35700.0,6746,False,0,5
ad8901,SKW5079,,0.381,0.4,-106.463143,44.039115,15925,False,318.0,333.68,,,15875.0,1434,False,0,5
ab56c1,N83HS,,0.408,0.4,-106.462774,37.426184,43000,False,449.1,254.63,0.0,,43650.0,6714,False,0,5
ab19d0,SLH814,,0.096,0.1,-106.325684,36.984375,43000,False,406.5,59.71,-64.0,,43875.0,1677,False,0,5
ada227,JBU724,,0.087,0.0,-106.295346,40.860808,34975,False,508.9,58.09,0.0,,35300.0,7610,False,0,5
a240dc,SWA2491,,0.71,0.4,-106.24448,37.645491,38000,False,394.6,225.21,0.0,,38800.0,1446,False,0,5
a54ee7,LXJ441,,0.332,0.2,-106.212444,36.660324,45000,False,498.5,101.81,,,45775.0,2456,False,0,5
a4ba76,AAL1861,,40.775,13.5,-106.194971,40.086039,15500,False,251.1,250.7,-1024.0,,15825.0,6271,False,0,5
a6a6a9,SCJ52,,0.494,0.0,-106.065167,38.274536,45000,False,304.4,259.21,0.0,,45475.0,4025,False,0,5
c05044,ACA741,,0.098,0.0,-106.041443,40.980743,36000,False,374.3,237.88,0.0,,36250.0,0545,False,0,5
aa77c0,SWA1538,,0.39,0.1,-106.018242,36.624973,38000,False,389.6,277.82,0.0,,38925.0,2160,False,0,5
a26b51,AAY692,,0.025,0.0,-105.91704,39.851761,32025,False,430.8,212.58,0.0,,32475.0,2471,False,0,5
c043cb,WJA2450,,0.037,0.0,-105.879685,36.386905,36000,False,438.7,200.83,-64.0,,37000.0,3465,False,0,5
a3c900,FFT2105,,1.076,0.3,-105.868524,37.941284,38025,False,398.1,225.31,0.0,,38800.0,1431,False,0,5
ad74f2,N9661G,,41.448,41.4,-105.853783,42.877487,6100,False,80.0,272.1,42.0,,,1200,False,0,5
a1b1bc,SWA3111,,0.22,0.1,-105.838379,40.397964,19050,False,425.1,94.05,192.0,,19350.0,5176,False,0,5
a68fe4,N5216W,,0.182,0.2,-105.56999,43.500092,8225,False,108.4,228.37,,,8425.0,3221,False,0,5
a2531f,N249TH,,1.135,1.1,-105.559387,38.485899,8875,False,101.0,268.87,38.0,,9225.0,1200,False,0,5
a65874,N508JD,,0.393,0.4,-105.557118,37.864799,15750,False,186.0,63.85,-192.0,,16175.0,1200,False,0,5
a35a98,ENY4095,,5.317,5.3,-105.543109,45.042083,30000,False,,,,,,,False,0,5
adc313,SKW5682,,46.688,46.7,-105.54263,44.357059,ground,True,0.1,,,,,,False,0,5
a43ec9,UAL464,,0.295,0.0,-105.538757,40.372971,20875,False,408.2,102.16,-192.0,,21200.0,4064,False,0,5
a47fde,UAL143,,0.381,0.4,-105.505306,44.273987,36000,False,444.6,351.72,,,35575.0,3240,False,0,5
a5f90a,N484SE,,0.195,0.0,-105.471974,38.365329,30700,False,256.9,274.69,1216.0,,31425.0,0605,False,0,5
a1242d,UAL2050,,0.15,0.1,-105.431172,40.926493,36000,False,376.7,240.24,0.0,,36300.0,1517,False,0,5
a254f7,UAL713,,0.346,0.0,-105.41463,40.11411,36975,False,580.5,87.53,,,37450.0,6001,False,0,5
a0baa1,SKW5894,,0.179,0.2,-105.369995,38.773359,32425,False,497.2,76.75,384.0,,33025.0,3756,False,0,5
abadf9,SWA1195,,0.425,0.1,-105.359761,40.524654,20675,False,433.0,115.44,-1280.0,,20925.0,3110,False,0,5
a66970,LXJ512,,0.19,0.0,-105.336792,40.899261,43025,False,377.8,313.28,,,43225.0,3266,False,0,5
abe2a3,AAL1414,,0.401,0.3,-105.311538,38.756241,30000,False,453.5,207.02,64.0,,30600.0,3250,False,0,5
a55b53,N444UZ,,0.059,0.1,-105.309331,38.390259,42975,False,464.8,201.32,,,43500.0,7154,False,0,5
a097e9,UAL2499,,0.184,0.2,-105.301274,43.371323,39000,False,521.2,91.76,64.0,,38725.0,0552,False,0,5
aa998e,SKW4720,,0.189,0.0,-105.261882,40.283001,16825,False,435.8,127.45,,,17000.0,6057,False,0,5
ab5a01,SCX102,,0.346,0.0,-105.256015,42.054749,37000,False,498.0,69.67,-64.0,,37000.0,1351,False,0,5
a0b7de,UAL526,,0.202,0.0,-105.254158,39.772842,20900,False,327.9,255.16,1408.0,,21300.0,3253,False,0,5
a68fe8,N52160,,48.222,48.5,-105.232045,40.039114,4875,False,62.0,90.0,40.0,,5250.0,1200,False,0,5
a6ae0c,N52993,,0.314,0.3,-105.227966,40.051529,6000,False,107.0,270.0,-384.0,,6225.0,1200,False,0,5
ac066b,AAL1871,,0.631,0.3,-105.215831,37.146011,32000,False,397.3,246.73,0.0,,32900.0,5656,False,0,5
a34cab,N311XX,,0.185,0.0,-105.210446,40.137107,7650,False,109.0,187.91,-64.0,,7925.0,1200,False,0,5
a4adb8,N400MD,,0.346,0.0,-105.205795,39.878311,32825,False,485.4,87.76,,,33275.0,0626,False,0,5
abc012,SWA1369,,0.059,0.1,-105.200958,38.17884,36000,False,446.7,196.65,-64.0,,36750.0,3247,False,0,5
a23a27,CXK455,,0.346,0.1,-105.195557,40.182953,5575,False,71.0,212.35,-640.0,,5850.0,1200,False,0,5
a5a764,N4632F,,0.15,0.1,-105.174866,40.169879,4800,False,63.3,121.43,,,5100.0,1200,False,0,5
a9e8e5,N738BJ,,0.185,0.2,-105.167786,40.187988,5700,False,98.2,305.47,,,5950.0,1200,False,0,5
a6b1c3,N530PS,,0.417,0.0,-105.158327,39.912003,5975,False,92.4,303.52,-128.0,,6275.0,1200,False,0,5
a23afb,CXK674,,0.058,0.1,-105.149148,40.157078,5175,False,70.6,127.52,1152.0,,5500.0,1200,False,0,5
a81a7a,N621FJ,,0.25,0.1,-105.148898,39.923153,5850,False,72.4,122.59,-512.0,,6125.0,1200,False,0,5
a6918c,N522ND,,1.85,1.2,-105.128235,39.915227,ground,True,0.1,,,,,1200,False,0,5
ae4ee1,SHARK68,,0.103,0.1,-105.12767,39.916007,ground,True,0.1,,,,,1200,False,0,5
a2f0aa,AAY706,,0.379,0.2,-105.127663,44.050735,36000,False,421.6,208.63,0.0,,35550.0,3602,False,0,5
a20ed1,CXK126,,0.304,0.1,-105.126248,39.915482,ground,True,10.8,,,,,5150,False,0,5
a77412,N58FF,,4.487,1.2,-105.125519,39.91546,ground,True,0.0,,,,,1200,False,0,5
ab2121,N816RD,,3.601,0.1,-105.125397,39.915378,ground,True,0.0,,,,,1200,False,0,5
a01ad0,N10580,,0.134,0.1,-105.125365,40.297479,6825,False,171.1,134.53,-576.0,,7125.0,1200,False,0,5
ad5a50,N96FF,,5.203,0.3,-105.125061,39.915227,ground,True,0.0,,,,,1200,False,0,5
a9a45c,N720JH,,0.257,0.0,-105.115784,40.158279,5700,False,136.4,333.43,576.0,,5975.0,1200,False,0,5
a9e2ba,N736QG,,0.25,0.2,-105.113381,39.909737,ground,True,5.8,,,,,1200,False,0,5
aa1851,N75GL,,0.185,0.0,-105.112818,40.033062,6575,False,120.3,184.29,,,6850.0,1200,False,0,5
a2f3e2,N29HT,,0.25,0.2,-105.1125,39.910446,ground,True,0.1,,,,,1200,False,0,5
a28f6f,N264SF,,1.411,0.1,-105.111157,39.912277,ground,True,11.8,,,,,1200,False,0,5
a3260d,N30147,,4.182,3.3,-105.110635,39.91087,ground,True,0.0,,,,,1200,False,0,5
ab78fb,N8384E,,0.314,0.3,-105.1065,39.770966,7100,False,119.1,330.85,,,7250.0,1200,False,0,5
ad7f42,N969TD,,55.172,48.8,-105.106201,39.906312,ground,True,1.2,90.0,0.0,,5525.0,,False,0,5
a6cb9e,N537ND,,0.062,0.0,-105.095275,39.899231,6125,False,78.2,86.33,896.0,,6450.0,1200,False,0,5
a9ce3a,N7306E,,1.076,1.1,-105.092102,39.939377,6200,False,96.0,180.6,448.0,,6375.0,1200,False,0,5
a32ae3,N303EH,,0.346,0.2,-105.085664,40.138364,6725,False,80.4,174.29,-512.0,,7000.0,1200,False,0,5
a9325c,N692CF,,0.185,0.0,-105.079346,40.398926,9200,False,73.8,305.63,-64.0,,9400.0,,False,0,5
a03a0b,N1132W,,0.025,0.0,-105.079047,40.121046,6150,False,88.9,199.05,128.0,,6450.0,1200,False,0,5
a9da5a,N734EQ,,0.25,0.0,-105.069702,40.320053,7400,False,78.1,87.06,,,7700.0,1200,False,0,5
a00a76,N101WY,,0.25,0.0,-105.062561,40.906082,13175,False,282.8,36.95,-2048.0,,13400.0,1456,False,0,5
a7cc01,N601LS,,0.087,0.1,-105.057387,40.033342,5125,False,74.4,138.81,-256.0,,5400.0,1200,False,0,5
abaf1c,N852DL,,0.25,0.1,-105.057075,39.924689,8650,False,191.9,185.68,,,8925.0,6065,False,0,5
a26f5e,N256SF,,0.346,0.3,-105.052124,40.261093,6350,False,94.1,223.71,-832.0,,6600.0,1200,False,0,5
a43b83,N372CZ,,0.0,0.0,-105.051687,39.817017,8700,False,261.1,157.95,,,9000.0,5137,False,0,5
a0290d,N1094F,,0.474,0.5,-105.045593,40.152145,5700,False,104.4,290.17,0.0,,6050.0,1200,False,0,5
acc920,N9228Z,,0.314,0.3,-105.040344,40.592972,7125,False,197.6,219.25,-192.0,,7350.0,6712,False,0,5
a2556c,N25CW,,0.313,0.0,-105.029175,40.477386,5100,False,91.4,41.89,-256.0,,5400.0,1200,False,0,5
a14f8e,N184AF,,0.0,0.0,-105.01062,39.984924,7300,False,114.6,16.22,256.0,,7550.0,1200,False,0,5
aa7ced,RTY775,,0.257,0.3,-105.005951,40.435507,5200,False,74.7,164.48,512.0,,5500.0,1200,False,0,5
a6beaa,N5335S,,0.058,0.1,-105.005188,40.009048,7000,False,95.6,353.4,-64.0,,7275.0,1200,False,0,5
a9674b,RTY705,,34.818,34.8,-105.001083,40.454487,ground,True,11.2,,,,,1200,False,0,5
a1fc58,N227PS,,0.353,0.2,-105.000305,39.859423,7150,False,114.1,177.99,64.0,,7450.0,1200,False,0,5
a6f31d,N547ND,,0.0,0.0,-104.997437,40.035278,6975,False,104.3,14.44,64.0,,7225.0,1200,False,0,5
a53508,N4345G,,0.353,0.0,-104.994528,39.938841,7400,False,107.1,351.95,,,7600.0,5136,False,0,5
a2928b,N265LA,,0.152,0.0,-104.992554,40.386566,7375,False,102.6,192.95,1280.0,,7650.0,5102,False,0,5
a1ebb7,N22265,,0.353,0.1,-104.970245,39.42453,8175,False,98.8,334.21,-64.0,,8450.0,1200,False,0,5
ab5d40,N831NC,,0.44,0.4,-104.966562,40.253394,6300,False,102.4,77.59,320.0,,6575.0,1200,False,0,5
ad0088,JSX463,,0.137,0.0,-104.951079,39.584335,10325,False,248.4,217.15,2496.0,,10625.0,1475,False,0,5
ac65bb,SWA1873,,0.0,0.0,-104.930969,39.404887,11625,False,343.4,60.9,-128.0,,11950.0,5166,False,0,5
a89e93,N65440,,0.069,0.1,-104.905513,40.15489,7100,False,93.7,239.88,576.0,,7375.0,1200,False,0,5
a893b3,N6516Z,,0.179,0.0,-104.892684,38.988235,8250,False,94.9,168.45,,,8575.0,1200,False,0,5
ab0a92,RTY810,,0.185,0.0,-104.88916,40.616089,7025,False,88.2,287.82,-192.0,,7250.0,1200,False,0,5
a18b71,AAL2178,,0.179,0.0,-104.888871,37.217789,29025,False,499.6,126.62,0.0,,29900.0,6022,False,0,5
a5c892,N472AK,,0.104,0.0,-104.879847,38.984528,9075,False,66.6,187.77,,,9375.0,1200,False,0,5
a34ada,THNDR94,,0.179,0.2,-104.867188,38.925771,8475,False,72.5,129.4,,,8775.0,1202,False,0,5
a71435,N555YS,,0.26,0.1,-104.86377,39.597054,6300,False,87.5,275.91,1344.0,,6600.0,1200,False,0,5
aba76a,CXK1150,,0.264,0.2,-104.85376,39.578294,5850,False,98.1,357.66,320.0,,6125.0,1200,False,0,5
a64567,SABER3,,0.371,0.3,-104.851844,38.937103,8300,False,71.7,278.02,,,8600.0,1202,False,0,5
a33d5c,THNDR70,,0.037,0.0,-104.851724,39.005722,7675,False,56.1,158.01,,,8000.0,1202,False,0,5
a2af88,N272SP,,0.059,0.0,-104.851187,39.584427,6000,False,90.0,0.0,576.0,,6300.0,1200,False,0,5
a63df9,SABER1,,0.101,0.0,-104.834473,38.970833,6875,False,79.0,0.73,,,7150.0,1202,False,0,5
a2baa4,PCH2,,0.257,0.3,-104.829163,41.028763,11850,False,217.6,197.1,2560.0,,12025.0,1200,False,0,5
a5d000,N474AK,,0.993,1.0,-104.822706,38.975235,6075,False,31.4,170.84,,,6475.0,1200,False,0,5
a5c124,N470AK,,0.811,0.8,-104.821732,38.972579,ground,True,5.2,,,,,1200,False,0,5
a5cc49,N473AK,,0.166,0.2,-104.820378,38.965942,6075,False,54.8,165.2,,,6525.0,1200,False,0,5
ae4ed1,SHARK42,,0.011,0.0,-104.815228,38.974205,ground,True,11.2,,,,,1200,False,0,5
a6a607,N5275S,,0.238,0.0,-104.783997,39.514098,7025,False,83.2,154.36,0.0,,7275.0,1200,False,0,5
ad552f,N9583Q,,0.109,0.0,-104.783386,39.061284,8625,False,166.8,332.51,320.0,,8900.0,5157,False,0,5
aa76cb,SWA539,,0.323,0.0,-104.77193,40.191526,17050,False,321.1,338.63,2496.0,,17225.0,1423,False,0,5
a5e6c3,N48FF,,0.037,0.0,-104.765076,38.859108,7850,False,111.5,5.66,0.0,,8125.0,0437,False,0,5
ae4ee2,SHARK69,,0.339,0.2,-104.764404,39.053696,7950,False,106.7,15.21,512.0,,8300.0,0231,False,0,5
adda1e,AAL2177,,0.199,0.0,-104.727056,38.26973,32000,False,387.8,253.06,0.0,,32675.0,2635,False,0,5
ae099c,PIKES470,,0.353,0.0,-104.722473,39.490729,7700,False,123.4,175.35,,,7975.0,5142,False,0,5
a9501e,N7CR,,0.339,0.2,-104.719232,38.866837,17125,False,235.3,164.72,52.0,,17525.0,2771,False,0,5
a69d86,GARMN11,,0.163,0.2,-104.717336,38.81662,ground,True,18.5,,,,,4667,False,0,5
adfc83,VANDY70,,0.484,0.0,-104.715942,38.813301,5725,False,134.0,180.0,,,6100.0,3550,False,0,5
a43bea,N372HB,,2.739,2.7,-104.713455,38.823086,ground,True,5.2,,,,,,False,0,5
a81034,N619AG,,0.012,0.0,-104.711843,38.822536,ground,True,4.2,,,,,4610,False,0,5
ad5e27,SWA1211,,1.623,1.6,-104.701245,38.800014,ground,True,0.0,,,,,0617,False,0,5
a9a404,SKW6476,,1.51,1.5,-104.700244,38.799728,ground,True,0.0,,,,,3753,False,0,5
a0cbd6,SKW5276,,0.199,0.0,-104.68866,39.731683,7675,False,204.0,359.72,-1280.0,,7950.0,2532,False,0,5
acb336,N9171Q,,0.037,0.0,-104.685669,38.839789,6350,False,108.0,178.94,,,6675.0,4623,False,0,5
a57796,UAL2421,,0.202,0.2,-104.685138,39.85857,ground,True,20.5,194.0,0.0,,,7264,False,0,5
a966b2,CONGO65,,0.032,0.0,-104.68484,38.97496,8400,False,96.3,175.83,-576.0,,8700.0,4621,False,0,5
a2be09,N276NY,,0.15,0.1,-104.681824,40.212708,5725,False,86.2,232.07,0.0,,5975.0,1200,False,0,5
a1435d,SWA4677,,2.301,2.3,-104.675705,39.863496,ground,True,0.0,,,,,3526,False,0,5
aa466f,SKW6429,,7.868,7.9,-104.675645,39.861923,ground,True,0.0,,,,,1426,False,0,5
0d106e,AMX658,,41.728,41.4,-104.675568,39.854476,ground,True,0.1,,,,,3751,False,0,5
a2452f,UAL1013,,0.353,0.0,-104.675555,39.859898,ground,True,0.0,,,,,3264,False,0,5
ac98ac,SWA4023,,3.119,3.1,-104.675212,39.863537,ground,True,0.0,,,,,3267,False,0,5
a33272,FFT73,,4.566,1.5,-104.674376,39.85445,ground,True,0.0,,,,,6122,False,0,5
a5db2c,ASA1491,,2.463,1.6,-104.673752,39.852358,ground,True,15.5,,,,,3262,False,0,5
c00a0d,ACA1038,,4.404,0.4,-104.673182,39.854336,ground,True,0.1,,,,,3226,False,0,5
ad01ab,SWA3949,,3.911,3.9,-104.670547,39.863531,ground,True,0.0,,,,,1415,False,0,5
a226c5,FFT3565,,1.153,1.2,-104.67048,39.855251,ground,True,0.0,,,,,5757,False,0,5
a29aa5,SKW3675,,7.195,3.4,-104.670013,39.853382,ground,True,0.0,,,,,3530,False,0,5
a84d25,FFT1815,,4.404,1.0,-104.669614,39.854542,ground,True,0.0,,,,,7411,False,0,5
a6b87a,SKW4682,,1.318,1.3,-104.66951,39.856606,ground,True,9.8,,,,,3403,False,0,5
a8e3b3,FFT4464,,0.261,0.3,-104.669301,39.85524,ground,True,0.0,,,,,3205,False,0,5
a25dcc,CXK461,,0.037,0.0,-104.668778,38.84166,6875,False,100.0,358.85,192.0,,7175.0,4620,False,0,5
aa25a6,SKW5195,,0.436,0.4,-104.66836,39.856819,ground,True,10.8,,,,,5126,False,0,5
a47d46,FFT685,,2.465,2.5,-104.66806,39.854546,ground,True,0.0,,,,,1200,False,0,5
abdd09,SWA2320,,2.925,2.9,-104.668002,39.86348,ground,True,0.0,,,,,1453,False,0,5
a89fda,,,7.883,7.9,-104.667778,39.853764,ground,True,0.0,,,,,,False,0,5
a45bd7,FFT3982,,5.778,5.8,-104.667267,39.852731,ground,True,3.2,,,,,0576,False,0,5
a55017,UAL419T,,0.436,0.4,-104.666987,39.860619,ground,True,21.5,,,,,1161,False,0,5
abef79,SWA1447,,25.274,1.2,-104.666927,39.862461,ground,True,0.0,,,,,3242,False,0,5
abdd64,SKW5760,,15.818,9.9,-104.666641,39.859446,ground,True,0.0,,,,,3714,False,0,5
a8bc34,FFT2350,,0.671,0.7,-104.666489,39.85457,ground,True,0.0,,,,,7344,False,0,5
a39dca,FFT3600,,2.628,2.6,-104.665543,39.853825,ground,True,5.8,,,,,,False,0,5
abbcc1,SWA1288,,0.23,0.0,-104.653265,40.084549,11200,False,288.2,34.68,3200.0,,11375.0,1410,False,0,5
ac972b,N910FC,,0.199,0.0,-104.639099,39.245724,18400,False,288.0,180.0,,,18675.0,5160,False,0,5
a752bf,SKW5556,,0.012,0.0,-104.634088,39.514481,9625,False,231.5,330.78,,,9875.0,2257,False,0,5
a65dfa,N50917,,0.446,0.2,-104.619161,39.437164,8200,False,81.0,268.59,-256.0,,8475.0,1200,False,0,5
ae68f2,DAGGR44,,0.062,0.1,-104.604126,38.989827,19975,False,129.7,297.55,-64.0,,20325.0,5147,False,0,5
ad5460,SWA924,,0.0,0.0,-104.604248,39.678521,7675,False,232.2,302.87,-512.0,,8000.0,4010,False,0,5
a49197,N3939X,,0.339,0.2,-104.561768,38.924421,6900,False,88.6,159.52,640.0,,7125.0,1200,False,0,5
a5958c,SWA2279,,0.356,0.0,-104.550415,39.855652,8450,False,214.7,112.74,3456.0,,8700.0,3551,False,0,5
aa7115,N772GK,,0.202,0.0,-104.537898,39.793579,5375,False,79.0,91.45,640.0,,5700.0,1200,False,0,5
a9c0a4,N7275R,,0.062,0.1,-104.532763,39.810287,6100,False,102.1,267.75,960.0,,6325.0,1200,False,0,5
a111e5,N1681D,,0.406,0.4,-104.504333,40.208862,7000,False,111.4,85.36,-384.0,,7250.0,1200,False,0,5
a7d3fe,SKW5462,,0.356,0.0,-104.503296,39.722233,9600,False,252.1,181.36,-1216.0,,9850.0,3645,False,0,5
a5539c,N442SA,,0.199,0.0,-104.484497,39.275983,11200,False,167.0,90.0,-128.0,,11425.0,1200,False,0,5
a1a398,CXK298,,0.037,0.0,-104.417108,38.779953,6550,False,88.1,182.6,192.0,,6850.0,4665,False,0,5
a15374,N185CC,,0.811,0.0,-104.415913,39.114258,8100,False,88.7,97.13,,,8375.0,1200,False,0,5
a152c0,N1846P,,58.99,58.5,-104.407495,38.850906,6300,False,62.3,312.4,-640.0,,6700.0,,False,0,5
aaad78,N7874N,,0.339,0.3,-104.399852,38.666016,7125,False,74.1,87.68,,,7450.0,4670,False,0,5
a1c44b,N2127P,,0.033,0.0,-104.397822,39.066238,8800,False,113.0,169.29,0.0,,9000.0,1200,False,0,5
ab23b5,DAL1536,,0.058,0.0,-104.364505,38.321337,34000,False,396.4,242.01,0.0,,34700.0,2623,False,0,5
a27737,SWA265,,0.242,0.0,-104.331314,36.540993,36000,False,374.0,255.44,64.0,,36925.0,2515,False,0,5
a6a358,NJM527,,0.311,0.0,-104.327282,36.094371,45000,False,365.3,236.61,-64.0,,45650.0,3020,False,0,5
a65b6b,N509AM,,0.865,0.4,-104.326351,39.410568,7550,False,93.6,79.53,-64.0,,7800.0,1200,False,0,5
a48321,DAL530,,0.087,0.1,-104.317627,39.783542,10200,False,318.3,113.91,768.0,,10475.0,2772,False,0,5
aaacec,N7870N,,3.395,3.4,-104.302169,38.751617,8100,False,107.4,4.81,-704.0,,8250.0,4643,False,0,5
a0c9c7,N15VX,,0.098,0.0,-104.290466,38.305881,43000,False,383.1,274.34,,,43525.0,7151,False,0,5
c04034,CFYID,,0.202,0.0,-104.288818,40.046265,26000,False,251.3,267.04,0.0,,26225.0,2465,False,0,5
ad9b94,SKW5649,,0.238,0.0,-104.268057,40.01095,15175,False,299.1,238.12,,,15350.0,1620,False,0,5
ac30fe,N885G,,0.217,0.2,-104.257328,38.840561,6725,False,58.6,82.15,384.0,,7050.0,1200,False,0,5
a7ce4e,CXK548,,0.332,0.2,-104.244568,38.759998,7600,False,92.1,176.89,384.0,,7950.0,4664,False,0,5
ac4279,SWA1101,,0.179,0.0,-104.233032,38.736443,25450,False,508.8,166.13,320.0,,25925.0,3245,False,0,5
a7d1ef,N6026Z,,0.356,0.4,-104.219593,39.586441,7100,False,83.2,4.13,384.0,,7400.0,1200,False,0,5
a32f9d,EJA304,,0.927,0.1,-104.218518,38.047842,41000,False,476.2,146.04,64.0,,41625.0,6537,False,0,5
ae017a,TRICK13,,0.417,0.0,-104.187969,41.553955,16650,False,248.3,237.33,,,16675.0,5113,False,0,5
ab52a2,DAL469,,0.353,0.0,-104.126709,41.08905,34000,False,365.0,257.98,0.0,,34100.0,7444,False,0,5
a701c9,N5500F,,0.618,0.3,-104.108774,39.483078,8450,False,174.3,281.25,-128.0,,8725.0,1200,False,0,5
a70848,EJA552,,0.062,0.1,-104.098816,40.05368,34600,False,340.4,267.14,-1536.0,,34875.0,7362,False,0,5
abadd6,SWA3230,,0.261,0.0,-104.090091,40.095349,18150,False,287.8,238.35,-1088.0,,18325.0,4026,False,0,5
a56e0d,SWA3314,,0.353,0.0,-104.0585,39.439362,15600,False,262.3,267.38,-1472.0,,15875.0,1704,False,0,5
ab7feb,CXK1106,,0.25,0.2,-104.055696,40.766633,8200,False,148.0,194.88,-1216.0,,8400.0,1200,False,0,5
a97797,SKW6407,,1.43,0.2,-104.027028,36.46218,37000,False,509.7,122.26,,,37900.0,1405,False,0,5
ab2034,N816FS,,0.037,0.0,-103.987816,36.890579,28000,False,260.2,310.79,0.0,,28725.0,3121,False,0,5
abb389,N853LT,,0.058,0.1,-103.973236,36.768723,43025,False,373.3,272.3,64.0,,43725.0,2174,False,0,5
aa6e81,UAL3900,,0.438,0.2,-103.955261,39.142285,21575,False,335.8,311.38,-1600.0,,21900.0,6675,False,0,5
a033ff,DAL803,,0.311,0.0,-103.920633,37.235925,37000,False,500.3,137.35,,,37900.0,1506,False,0,5
ac4801,SWA3265,,0.199,0.0,-103.893322,37.914688,30000,False,414.7,241.95,0.0,,30700.0,2406,False,0,5
a00c7a,DAL421,,0.032,0.0,-103.892774,40.324945,31975,False,375.4,249.25,0.0,,32250.0,4157,False,0,5
a76c79,DAL332,,0.1,0.1,-103.889176,48.597231,33975,False,395.9,266.23,64.0,,32700.0,3420,False,0,5
a89074,N651AC,,0.226,0.2,-103.873901,35.12911,31000,False,339.7,79.48,0.0,,31950.0,1527,False,0,5
ac95a7,N91PR,,0.0,0.0,-103.844626,41.458632,41000,False,517.2,42.88,,,41050.0,2626,False,0,5
8682fc,JAL11,,0.381,0.4,-103.77934,44.941269,30000,False,375.5,329.95,0.0,,29275.0,3422,False,0,5
aba93c,N850VJ,,0.199,0.1,-103.771667,39.569169,28000,False,200.6,286.81,-64.0,,28300.0,5770,False,0,5
ae01d1,SNOOP30,,0.182,0.1,-103.747035,42.868233,30000,False,297.2,260.32,0.0,,29725.0,3642,False,0,5
a21fbb,KFB236,,0.037,0.0,-103.703457,36.68996,41000,False,487.9,63.33,64.0,,41800.0,1626,False,0,5
a43f51,DAL706,,0.238,0.0,-103.696411,39.285387,22225,False,346.5,302.27,-1024.0,,22575.0,2231,False,0,5
a9a871,N721NB,,0.311,0.0,-103.688416,38.538224,43000,False,368.1,308.27,64.0,,43600.0,7340,False,0,5
a74c93,N57FF,,9.173,1.7,-103.67517,40.174907,6225,False,119.1,91.93,64.0,,6500.0,1200,False,0,5
a4adfa,N400PV,,0.504,0.1,-103.635132,39.762687,32000,False,313.8,289.94,0.0,,32375.0,1111,False,0,5
a54682,N439WA,,0.037,0.0,-103.602418,37.838745,16025,False,196.1,250.64,,,16325.0,1200,False,0,5
a0b7fa,UAL414,,0.23,0.1,-103.588806,40.511444,24075,False,353.1,245.76,-1088.0,,24300.0,3446,False,0,5
a1b573,SWA1853,,0.179,0.0,-103.520279,35.784531,37000,False,494.0,89.77,0.0,,37925.0,7776,False,0,5
a9d5e4,UAL1273,,0.098,0.0,-103.474493,38.864914,33000,False,547.4,95.35,64.0,,33575.0,3544,False,0,5
aba15a,CXK1060,,0.458,0.5,-103.413308,40.880592,9100,False,169.5,166.7,-512.0,,9275.0,1200,False,0,5
aac415,N793KK,,0.311,0.0,-103.403496,35.626055,41000,False,463.5,56.17,0.0,,41875.0,0761,False,0,5
a0b316,N144RU,,41.937,4.7,-103.378078,43.509537,7200,False,157.2,53.28,,,7200.0,,False,0,5
a968bb,SKW6227,,0.039,0.0,-103.354525,36.182867,37000,False,501.7,119.89,,,37975.0,6534,False,0,5
adce25,N989SB,,0.339,0.2,-103.320923,38.36467,28975,False,370.3,124.55,0.0,,29525.0,2733,False,0,5
a000e7,N1KD,,0.098,0.0,-103.271172,40.416513,39000,False,468.0,78.16,0.0,,39175.0,3272,False,0,5
a382e0,EJM325,,0.257,0.0,-103.264472,37.494095,40600,False,379.8,289.06,,,41275.0,0513,False,0,5
a0428a,AAL238,,0.0,0.0,-103.187415,38.227487,33000,False,531.6,94.42,0.0,,33650.0,6744,False,0,5
ac671b,DAL532,,0.012,0.0,-103.113244,41.353191,30525,False,496.4,48.02,1600.0,,30500.0,3223,False,0,5
